-0.01100,-0.00500,-0.01100,0.00200,-0.08100,0.00600,-0.00100,-0.01200,-0.01000,0.00700,-0.00500
-0.01110,-0.00500,-0.01000,0.00000,-0.07600,0.00800,-0.00500,-0.01500,-0.00900,0.00600,-0.00500
-0.01180,-0.00800,-0.01100,0.00200,-0.07500,0.00500,-0.00600,-0.01300,-0.01200,0.00700,-0.00700
-0.01030,-0.00500,-0.00900,0.00300,-0.07600,0.00600,-0.00800,-0.00800,-0.01000,0.00800,-0.00400
-0.00980,-0.00100,-0.01000,0.00400,-0.07300,0.00500,-0.00300,-0.01000,-0.01100,0.00500,-0.00400
-0.01240,-0.00400,-0.01100,0.00400,-0.08400,0.00500,-0.00600,-0.01200,-0.00900,0.00500,-0.01200
-0.01180,-0.00800,-0.00800,0.00200,-0.07800,0.00500,-0.00700,-0.01100,-0.01100,0.00600,-0.00800
-0.01180,-0.00900,-0.00800,0.00400,-0.07400,0.00400,-0.00900,-0.01300,-0.01100,0.00400,-0.00600
-0.01070,-0.00600,-0.01000,0.00600,-0.07800,0.00700,-0.00600,-0.01200,-0.01000,0.00500,-0.00300
-0.01050,-0.01100,-0.01100,0.00500,-0.07500,0.00300,-0.00100,-0.01000,-0.01000,0.00900,-0.00400
-0.01130,-0.00600,-0.01100,0.00400,-0.07200,0.00600,-0.00600,-0.01700,-0.01000,0.00600,-0.00700
-0.01070,-0.00400,-0.01200,0.00300,-0.07400,0.00700,-0.00300,-0.01100,-0.00900,0.00400,-0.00800
-0.01090,-0.00400,-0.01100,0.00100,-0.07200,0.00500,-0.00500,-0.01400,-0.01000,0.00800,-0.00700
-0.01170,-0.01000,-0.00900,0.00200,-0.07000,0.00300,-0.00600,-0.01200,-0.01000,0.00200,-0.00700
-0.01070,-0.00200,-0.01100,0.00600,-0.07000,0.00500,-0.01100,-0.01200,-0.00900,0.00300,-0.00600
-0.01160,-0.00200,-0.00900,0.00500,-0.08200,0.00500,-0.00700,-0.01200,-0.01200,0.00400,-0.00600
-0.01170,-0.00500,-0.01100,0.00100,-0.07100,0.00500,-0.01000,-0.01400,-0.01000,0.00500,-0.00700
-0.01040,-0.00600,-0.00800,0.00700,-0.07600,0.00400,-0.00600,-0.01000,-0.01000,0.00600,-0.00500
-0.01080,-0.00800,-0.00900,0.00400,-0.07700,0.00800,-0.00100,-0.01500,-0.01000,0.00700,-0.00700
-0.01150,-0.00600,-0.01200,0.00100,-0.07800,0.00500,-0.00900,-0.01000,-0.01000,0.00600,-0.00200
-0.01120,-0.01100,-0.00800,0.00500,-0.07400,0.00400,-0.00700,-0.00900,-0.01300,0.00600,-0.00500
-0.01130,-0.00500,-0.00900,0.00100,-0.07700,0.00500,-0.00900,-0.01200,-0.00900,0.00800,-0.00600
-0.01090,-0.00500,-0.01000,0.00300,-0.07200,0.00300,-0.00100,-0.01200,-0.01200,0.00400,-0.00700
-0.01170,-0.00400,-0.00900,0.00300,-0.07600,0.00400,-0.00900,-0.01200,-0.01100,0.00400,-0.00700
-0.01130,-0.00700,-0.01000,0.00200,-0.07200,0.00300,-0.00400,-0.01400,-0.01300,0.00600,-0.00400
-0.01240,-0.00500,-0.01000,0.00200,-0.07700,0.00400,-0.00600,-0.01500,-0.01200,0.00200,-0.00700
-0.01070,-0.01000,-0.01100,0.00400,-0.07400,0.00400,0.00000,-0.01200,-0.00800,0.00400,-0.00400
-0.01160,-0.01000,-0.01000,0.00300,-0.07400,0.00500,-0.00400,-0.01100,-0.01100,0.00300,-0.00700
-0.01190,-0.01300,-0.01200,0.00400,-0.07500,0.00500,-0.00600,-0.01100,-0.01200,0.00800,-0.00700
-0.01200,-0.00600,-0.01000,0.00400,-0.08600,0.00400,-0.00700,-0.00900,-0.01000,0.00600,-0.00600
-0.01200,-0.00800,-0.00800,0.00400,-0.07400,0.00100,-0.00900,-0.01100,-0.01100,0.00500,-0.00900
-0.01070,-0.00500,-0.00800,0.00700,-0.07400,0.00600,-0.00500,-0.01400,-0.01100,0.00300,-0.00600
-0.01090,-0.00800,-0.00900,0.00300,-0.07600,0.00500,-0.00600,-0.00800,-0.00900,0.00700,-0.00800
-0.01270,-0.01100,-0.00900,0.00200,-0.08000,0.00300,-0.00700,-0.01200,-0.00900,0.00400,-0.00800
-0.01140,-0.00800,-0.01300,0.00800,-0.07700,0.00400,-0.00600,-0.01300,-0.01000,0.00600,-0.00500
-0.01190,-0.00800,-0.01200,0.00300,-0.07200,0.00600,-0.00800,-0.01200,-0.01200,0.00300,-0.00700
-0.01120,-0.00500,-0.01100,0.00400,-0.08000,0.00300,-0.00700,-0.01200,-0.00800,0.00700,-0.00300
-0.01180,-0.01000,-0.01100,0.00200,-0.07700,0.00400,-0.00800,-0.01000,-0.00900,0.00500,-0.00400
-0.01170,-0.00400,-0.01200,0.00000,-0.08000,0.00400,-0.00200,-0.01300,-0.01100,0.00700,-0.00600
-0.01100,-0.00800,-0.00900,0.00200,-0.07100,0.00500,-0.00500,-0.01300,-0.01100,0.00700,-0.00700
-0.01050,-0.00800,-0.00900,0.00500,-0.07300,0.00400,-0.00200,-0.01400,-0.00900,0.00600,-0.00500
-0.01070,-0.00400,-0.00900,0.00100,-0.07400,0.00500,-0.00400,-0.00900,-0.01100,0.00600,-0.00800
-0.01130,-0.01100,-0.00900,0.00800,-0.07500,0.00800,-0.00900,-0.01100,-0.01100,0.00600,-0.00900
-0.01160,-0.00600,-0.01200,0.00300,-0.08400,0.00500,-0.00100,-0.01200,-0.00900,0.00500,-0.00500
-0.01020,-0.00400,-0.00900,0.00400,-0.08000,0.00800,-0.00700,-0.00700,-0.00900,0.00700,-0.00500
-0.01090,-0.00800,-0.01200,0.00400,-0.07200,0.00600,-0.00700,-0.01200,-0.00800,0.00600,-0.00600
-0.01080,-0.00400,-0.01000,0.00300,-0.07200,0.00400,-0.00400,-0.01300,-0.01000,0.00500,-0.00700
-0.01170,-0.00800,-0.01000,0.00100,-0.07900,0.00200,-0.00100,-0.01400,-0.00900,0.00500,-0.00400
-0.01170,-0.00800,-0.01200,0.00400,-0.07700,0.00600,-0.00600,-0.01200,-0.01000,0.00500,-0.00700
-0.01220,-0.00800,-0.01100,0.00400,-0.07900,0.00400,-0.00800,-0.01100,-0.01000,0.00500,-0.00800
-0.01130,-0.00700,-0.00900,0.00500,-0.07700,0.00400,-0.00400,-0.01000,-0.01000,0.00200,-0.00700
-0.01110,-0.00600,-0.00900,0.00200,-0.07800,0.00300,-0.00600,-0.00900,-0.01000,0.00700,-0.00500
-0.01120,-0.00800,-0.01000,0.00200,-0.07800,0.00500,-0.00200,-0.01400,-0.00800,0.00700,-0.00600
-0.01090,-0.00300,-0.00700,0.00400,-0.07800,0.00400,-0.00300,-0.01000,-0.01300,0.00400,-0.00700
-0.01100,-0.00400,-0.00600,-0.00100,-0.07100,0.00500,-0.01000,-0.01200,-0.01000,0.00600,-0.00700
-0.01140,-0.00900,-0.01100,0.00300,-0.07800,0.00400,-0.00200,-0.01100,-0.01000,0.00700,-0.00700
-0.01050,-0.00900,-0.01100,0.00300,-0.08000,0.00700,0.00200,-0.00800,-0.00600,0.00500,-0.00800
-0.01160,-0.00800,-0.00900,0.00500,-0.07700,0.00400,-0.01100,-0.00700,-0.01100,0.00500,-0.00700
-0.01140,-0.00700,-0.01000,0.00400,-0.07200,0.00400,-0.00700,-0.00900,-0.01200,0.00200,-0.00700
-0.01140,-0.01100,-0.01300,0.00500,-0.07800,0.00500,-0.00100,-0.01100,-0.00800,0.00400,-0.00600
-0.01130,-0.00900,-0.01100,0.00500,-0.07400,0.00600,-0.00800,-0.01100,-0.00900,0.00300,-0.00500
-0.01170,-0.01000,-0.00900,0.00600,-0.07100,0.00500,-0.00700,-0.01200,-0.01300,0.00300,-0.00900
-0.01290,-0.00900,-0.01100,0.00200,-0.08300,0.00500,-0.00400,-0.01500,-0.01000,0.00400,-0.00800
-0.01140,-0.00900,-0.00900,0.00600,-0.07800,0.00300,-0.00200,-0.01300,-0.01000,0.00600,-0.00800
-0.01140,-0.00600,-0.01300,0.00300,-0.07500,0.00300,-0.00500,-0.00900,-0.00900,0.00200,-0.00500
-0.01150,-0.00800,-0.01000,0.00100,-0.08300,0.00500,0.00000,-0.01000,-0.00800,0.00500,-0.00700
-0.01170,-0.00800,-0.01000,0.00400,-0.07600,0.00300,-0.00400,-0.01400,-0.00900,0.00500,-0.00800
-0.01070,-0.00700,-0.00900,0.00600,-0.07100,0.00600,-0.00700,-0.01300,-0.01100,0.00500,-0.00600
-0.01090,-0.01000,-0.00800,0.00800,-0.07600,0.00400,-0.00700,-0.00900,-0.01000,0.00700,-0.00800
-0.01060,-0.00700,-0.01000,0.00600,-0.07600,0.00400,-0.00600,-0.00900,-0.00900,0.00400,-0.00300
-0.01010,-0.00600,-0.00900,0.00700,-0.07700,0.00600,-0.00300,-0.00900,-0.00900,0.00400,-0.00500
-0.01180,-0.00700,-0.01100,0.00200,-0.08200,0.00700,-0.00600,-0.01200,-0.01000,0.00700,-0.00600
-0.01100,-0.00900,-0.01100,0.00700,-0.08100,0.00400,-0.00100,-0.00900,-0.01000,0.00500,-0.00500
-0.01120,-0.00400,-0.01000,0.00200,-0.07200,0.00400,-0.00700,-0.01500,-0.00900,0.00400,-0.00500
-0.01200,-0.00800,-0.01100,0.00400,-0.07900,0.00500,-0.00700,-0.01300,-0.01100,0.00700,-0.00700
-0.01070,-0.00800,-0.01100,0.00100,-0.06900,0.00800,-0.01300,-0.01000,-0.00800,0.00800,-0.00500
-0.01290,-0.00900,-0.00900,0.00500,-0.08600,0.00300,-0.00200,-0.01300,-0.01200,0.00300,-0.00900
-0.01160,-0.00400,-0.00800,0.00500,-0.07900,0.00200,-0.00800,-0.01300,-0.00800,0.00400,-0.00700
-0.01200,-0.00600,-0.01100,0.00000,-0.07800,0.00500,-0.00700,-0.01200,-0.00900,0.00500,-0.00700
-0.01170,-0.00600,-0.01100,0.00400,-0.08400,0.00500,-0.00200,-0.01200,-0.00800,0.00400,-0.00700
-0.01030,-0.01000,-0.00600,0.00700,-0.07800,0.00600,-0.00300,-0.01000,-0.00800,0.00400,-0.00500
-0.01130,-0.00900,-0.01200,0.00500,-0.08100,0.00300,0.00000,-0.01100,-0.00900,0.00700,-0.00600
-0.01070,-0.00600,-0.00900,0.00700,-0.07100,0.00400,-0.00400,-0.01100,-0.01200,0.00300,-0.00800
-0.01080,-0.00400,-0.00900,0.00600,-0.07800,0.00400,-0.00600,-0.01000,-0.00700,0.00300,-0.00700
-0.01110,-0.01000,-0.01200,0.00300,-0.07200,0.00500,-0.00900,-0.01100,-0.00800,0.00800,-0.00500
-0.01180,-0.00900,-0.01200,0.00200,-0.07900,0.00700,-0.00900,-0.01200,-0.00800,0.00700,-0.00500
-0.01210,-0.00500,-0.00900,0.00300,-0.07700,0.00400,-0.00900,-0.01500,-0.01200,0.00400,-0.00500
-0.01150,-0.00900,-0.00900,0.00400,-0.07500,0.00300,-0.00600,-0.01200,-0.00800,0.00500,-0.00800
-0.01200,-0.00700,-0.01000,0.00100,-0.07700,0.00400,-0.00100,-0.01600,-0.00800,0.00400,-0.01000
-0.01220,-0.00700,-0.01000,0.00200,-0.07900,0.00500,-0.00900,-0.01200,-0.00900,0.00600,-0.00900
-0.01140,-0.00900,-0.01100,0.00400,-0.07100,0.00200,-0.00300,-0.01300,-0.01100,0.00600,-0.00800
-0.01070,-0.00600,-0.01000,0.00600,-0.07300,0.00300,-0.00800,-0.01200,-0.00800,0.00500,-0.00400
-0.01140,-0.00700,-0.01000,0.00300,-0.06800,0.00500,-0.00800,-0.01400,-0.01000,0.00400,-0.00900
-0.01210,-0.00800,-0.01000,0.00700,-0.07900,0.00600,-0.00800,-0.01200,-0.01300,0.00400,-0.00800
-0.01170,-0.00800,-0.01100,0.00100,-0.07800,0.00500,-0.00400,-0.01300,-0.00900,0.00700,-0.00700
-0.01120,-0.00600,-0.01200,0.00400,-0.07000,0.00600,-0.00700,-0.01200,-0.01400,0.00600,-0.00700
-0.01110,-0.00700,-0.00900,0.00700,-0.07200,0.00600,-0.01200,-0.01000,-0.01100,0.00500,-0.00800
-0.01190,-0.00800,-0.01400,0.00000,-0.07200,0.00600,-0.00600,-0.01500,-0.00900,0.00500,-0.00600
-0.01060,-0.00500,-0.01200,0.00300,-0.07400,0.00700,-0.00400,-0.00900,-0.01200,0.00600,-0.00600
-0.01110,-0.00500,-0.01000,0.00400,-0.07700,0.00700,-0.00400,-0.01100,-0.01300,0.00500,-0.00700
-0.01200,-0.00700,-0.01000,0.00100,-0.07900,0.00600,-0.00800,-0.01000,-0.01200,0.00600,-0.00700
-0.01100,-0.00600,-0.01100,0.00500,-0.07400,0.00500,-0.00800,-0.01200,-0.01000,0.00600,-0.00500
-0.01150,-0.00600,-0.01000,0.00400,-0.08100,0.00500,-0.00400,-0.01300,-0.01000,0.00600,-0.00600
-0.01060,-0.00800,-0.01100,0.00100,-0.07700,0.00600,-0.00200,-0.00600,-0.00900,0.00400,-0.00400
-0.01060,-0.00400,-0.00800,0.00800,-0.07000,0.00400,-0.01200,-0.01100,-0.00900,0.00600,-0.01000
-0.01160,-0.00700,-0.01100,0.00100,-0.07500,0.00400,-0.00800,-0.01200,-0.01200,0.00800,-0.00400
-0.01100,-0.00800,-0.00800,0.00400,-0.07600,0.00500,-0.00300,-0.00800,-0.01000,0.00300,-0.00900
-0.01240,-0.00500,-0.01000,0.00100,-0.08000,0.00200,-0.00800,-0.01300,-0.00900,0.00600,-0.00800
-0.01170,-0.00800,-0.01000,0.00400,-0.08300,0.00600,-0.00500,-0.01300,-0.01100,0.00700,-0.00400
-0.01090,-0.01000,-0.01000,0.00600,-0.07800,0.00300,-0.00100,-0.01000,-0.00800,0.00300,-0.00400
-0.01130,-0.00600,-0.00900,0.00300,-0.07800,0.00600,-0.00600,-0.01200,-0.01000,0.00400,-0.00500
-0.01150,-0.00600,-0.01100,0.00300,-0.07700,0.00700,-0.00200,-0.01400,-0.01100,0.00300,-0.00700
-0.01170,-0.00600,-0.00900,0.00400,-0.07900,0.00100,-0.00200,-0.01300,-0.01300,0.00700,-0.00700
-0.01240,-0.00800,-0.01300,0.00400,-0.08100,0.00500,-0.00500,-0.01100,-0.01000,0.00200,-0.00700
-0.01110,-0.00800,-0.00900,0.00400,-0.07700,0.00300,-0.00200,-0.01100,-0.00900,0.00500,-0.00700
-0.01220,-0.00800,-0.01100,0.00400,-0.08000,0.00200,-0.00500,-0.01100,-0.01000,0.00400,-0.00700
-0.01100,-0.00800,-0.00900,0.00400,-0.06600,0.00100,-0.00700,-0.01200,-0.01000,0.00400,-0.00700
-0.01210,-0.00800,-0.01100,0.00000,-0.07700,0.00600,-0.00300,-0.01400,-0.01200,0.00500,-0.00700
-0.01200,-0.01000,-0.01000,0.00300,-0.07600,0.00300,-0.00700,-0.01200,-0.01000,0.00400,-0.00500
-0.01080,-0.00400,-0.01000,0.00400,-0.07800,0.00400,-0.00200,-0.01300,-0.01000,0.00800,-0.00700
-0.01160,-0.00500,-0.01100,0.00500,-0.07600,0.00300,-0.00300,-0.01300,-0.01200,0.00200,-0.00600
-0.01080,-0.00700,-0.00900,0.00400,-0.07400,0.00500,-0.00600,-0.00900,-0.01300,0.00600,-0.00500
-0.01070,-0.00800,-0.01000,0.00600,-0.07200,0.00300,-0.00500,-0.01400,-0.01000,0.00900,-0.00600
-0.01080,-0.00800,-0.00800,0.00300,-0.07500,0.00500,-0.00800,-0.00900,-0.00900,0.00600,-0.00500
-0.01120,-0.00600,-0.00800,0.00400,-0.07900,0.00400,-0.00600,-0.00800,-0.01100,0.00500,-0.00700
-0.01180,-0.00600,-0.01100,0.00300,-0.08100,0.00200,-0.00300,-0.01500,-0.00900,0.00600,-0.00400
-0.01180,-0.00600,-0.00900,0.00300,-0.07600,0.00600,-0.00800,-0.01300,-0.00800,0.00200,-0.00900
-0.01210,-0.00900,-0.00900,0.00200,-0.08100,0.00400,-0.00400,-0.01300,-0.00900,0.00600,-0.00800
-0.01110,-0.00400,-0.00900,0.00500,-0.08100,0.00600,-0.00200,-0.01400,-0.00900,0.00700,-0.01000
-0.01130,-0.00500,-0.01100,0.00500,-0.07300,0.00400,-0.00700,-0.01300,-0.01000,0.00300,-0.00600
-0.01150,-0.00600,-0.01000,0.00100,-0.08200,0.00300,0.00000,-0.01000,-0.00900,0.00500,-0.00700
-0.01130,-0.00500,-0.01100,0.00600,-0.07800,0.00600,-0.00500,-0.01500,-0.01100,0.00600,-0.00600
-0.01130,-0.00800,-0.00900,0.00400,-0.08100,0.00400,-0.00200,-0.01100,-0.00900,0.00600,-0.00700
-0.01120,-0.00800,-0.01100,0.00200,-0.07400,0.00400,-0.00500,-0.01200,-0.01000,0.00600,-0.00400
-0.01050,-0.00800,-0.01100,0.00400,-0.06600,0.00500,-0.00300,-0.01100,-0.01000,0.00300,-0.00800
-0.01090,-0.00800,-0.01100,0.00300,-0.07600,0.00700,-0.00500,-0.01000,-0.01200,0.00800,-0.00500
-0.01120,-0.00600,-0.00900,0.00500,-0.07400,0.00300,-0.00900,-0.01200,-0.01000,0.00400,-0.00400
-0.01130,-0.00600,-0.01200,0.00600,-0.07100,0.00300,-0.00700,-0.01400,-0.01100,0.00600,-0.00700
-0.01140,-0.00600,-0.01200,0.00700,-0.07400,0.00600,-0.00700,-0.01300,-0.01000,0.00600,-0.01100
-0.01250,-0.00700,-0.01000,0.00000,-0.08500,0.00300,-0.00200,-0.01200,-0.00800,0.00300,-0.00700
-0.01120,-0.00900,-0.00900,0.00600,-0.07200,0.00500,-0.00700,-0.01300,-0.00900,0.00300,-0.00700
-0.01110,-0.00600,-0.01100,0.00300,-0.07400,0.00800,-0.00500,-0.01000,-0.01000,0.00100,-0.00700
-0.01250,-0.00500,-0.00800,0.00300,-0.08600,0.00400,-0.00500,-0.01100,-0.01000,0.00400,-0.01100
-0.01110,-0.00600,-0.01100,0.00500,-0.08200,0.00400,-0.00300,-0.00900,-0.01000,0.00700,-0.00600
-0.01120,-0.00600,-0.00800,0.00400,-0.07500,0.00400,-0.00900,-0.01000,-0.00700,0.00500,-0.01000
-0.01180,-0.00700,-0.01000,0.00000,-0.07700,0.00500,-0.00700,-0.01400,-0.00800,0.00500,-0.00500
-0.01090,-0.00800,-0.01100,0.00300,-0.07100,0.00500,-0.00800,-0.01200,-0.01000,0.00800,-0.00500
-0.01100,-0.00600,-0.00800,0.00500,-0.07500,0.00700,-0.01000,-0.00900,-0.01000,0.00200,-0.00600
-0.01030,-0.00400,-0.00900,0.00600,-0.07700,0.00500,-0.00800,-0.00800,-0.00900,0.00700,-0.00600
-0.01000,-0.00700,-0.01000,0.00300,-0.06900,0.00500,-0.00600,-0.01100,-0.00800,0.00800,-0.00500
-0.01240,-0.00400,-0.01100,0.00400,-0.08300,0.00500,-0.00700,-0.01300,-0.01000,0.00100,-0.00600
-0.01190,-0.00800,-0.00800,0.00400,-0.07800,0.00200,-0.00600,-0.01100,-0.01100,0.00400,-0.00700
-0.01140,-0.00800,-0.01100,0.00400,-0.07200,0.00500,-0.00500,-0.01300,-0.01200,0.00300,-0.00500
-0.01160,-0.01000,-0.01100,0.00400,-0.07700,0.00500,-0.00800,-0.00700,-0.01200,0.00400,-0.00400
-0.01210,-0.01000,-0.00800,0.00300,-0.07400,0.00800,-0.01200,-0.01400,-0.01200,0.00600,-0.00800
-0.01180,-0.01000,-0.00900,0.00500,-0.07400,0.00300,-0.00600,-0.01200,-0.01100,0.00500,-0.00900
-0.00970,-0.00500,-0.01000,0.00700,-0.07500,0.00600,-0.00400,-0.00700,-0.00700,0.00500,-0.00700
-0.01160,-0.00800,-0.01300,0.00400,-0.07600,0.00500,-0.00400,-0.01100,-0.01200,0.00600,-0.00700
-0.01140,-0.00900,-0.01000,0.00500,-0.07500,0.00300,-0.00500,-0.01000,-0.01100,0.00300,-0.00500
-0.01130,-0.00600,-0.01000,0.00200,-0.07500,0.00500,-0.00500,-0.01200,-0.01400,0.00600,-0.00400
-0.01220,-0.00900,-0.01000,0.00400,-0.08400,0.00500,-0.00500,-0.01300,-0.00900,0.00400,-0.00500
-0.01240,-0.00700,-0.00900,0.00300,-0.07900,0.00200,-0.00600,-0.01100,-0.01400,0.00800,-0.01100
-0.01100,-0.00900,-0.00900,0.00400,-0.07600,0.00400,-0.00500,-0.01000,-0.00900,0.00600,-0.00600
-0.01070,-0.00500,-0.01000,0.00300,-0.07200,0.00600,-0.00500,-0.01000,-0.00800,0.00300,-0.00900
-0.01220,-0.00800,-0.01000,0.00300,-0.08200,0.00500,-0.00300,-0.01400,-0.01100,0.00600,-0.00800
-0.01050,-0.00400,-0.01000,0.00300,-0.07200,0.00600,-0.00500,-0.01200,-0.00900,0.00500,-0.00700
-0.01330,-0.01000,-0.00700,0.00500,-0.08200,0.00100,-0.01000,-0.01500,-0.01200,0.00500,-0.00800
-0.01120,-0.00600,-0.00800,0.00100,-0.07900,0.00400,-0.00200,-0.01500,-0.00800,0.00600,-0.00500
-0.01110,-0.00700,-0.01000,0.00400,-0.07600,0.00700,-0.00300,-0.01400,-0.00900,0.00400,-0.00700
-0.01150,-0.00700,-0.01000,0.00200,-0.07500,0.00300,-0.00400,-0.01400,-0.00800,0.00500,-0.00700
-0.01260,-0.00800,-0.01000,0.00100,-0.07900,0.00600,-0.00900,-0.01200,-0.01100,0.00500,-0.00900
-0.01130,-0.00700,-0.01100,0.00300,-0.07200,0.00400,-0.00900,-0.01100,-0.01200,0.00600,-0.00400
-0.01140,-0.00700,-0.00800,0.00100,-0.07300,0.00500,-0.00900,-0.01000,-0.00800,0.00300,-0.00800
-0.01160,-0.01000,-0.01100,0.00400,-0.07600,0.00700,-0.00700,-0.01400,-0.01000,0.00700,-0.00600
-0.01130,-0.00700,-0.01300,0.00600,-0.07400,0.00400,-0.00500,-0.01200,-0.01000,0.00600,-0.00800
-0.01080,-0.00500,-0.01000,0.00600,-0.07900,0.00500,-0.00400,-0.01300,-0.00900,0.00600,-0.00500
-0.01090,-0.00600,-0.01000,0.00300,-0.07100,0.00700,-0.00800,-0.01000,-0.01200,0.00400,-0.00600
-0.01150,-0.00700,-0.01200,0.00400,-0.07700,0.00600,-0.00400,-0.00900,-0.01200,0.00300,-0.00700
-0.01050,-0.00700,-0.01000,0.00800,-0.07400,0.00500,-0.00500,-0.01200,-0.00800,0.00500,-0.00700
-0.01160,-0.00600,-0.01200,0.00100,-0.08000,0.00300,-0.00100,-0.01400,-0.00900,0.00600,-0.00400
-0.01170,-0.00900,-0.01000,0.00300,-0.07700,0.00500,-0.00600,-0.01000,-0.01000,0.00500,-0.00800
-0.01110,-0.00900,-0.01000,0.00400,-0.07300,0.00600,-0.00800,-0.01300,-0.00800,0.00400,-0.00400
-0.01100,-0.00400,-0.01000,0.00400,-0.07000,0.00200,-0.00400,-0.01400,-0.00900,0.00600,-0.01100
-0.01190,-0.00500,-0.00900,0.00200,-0.07600,0.00400,-0.00400,-0.01600,-0.01000,0.00200,-0.00700
-0.01170,-0.00800,-0.00900,0.00500,-0.07500,0.00200,-0.00900,-0.01200,-0.01100,0.00500,-0.00500
-0.01090,-0.00900,-0.00900,0.00400,-0.07500,0.00400,-0.00600,-0.00800,-0.00900,0.00600,-0.00700
-0.01140,-0.01000,-0.00800,0.00500,-0.08000,0.00500,-0.00300,-0.01000,-0.01000,0.00600,-0.00900
-0.01160,-0.00800,-0.01200,0.00000,-0.07300,0.00600,-0.00600,-0.01200,-0.01100,0.00400,-0.00400
-0.01190,-0.00800,-0.01200,0.00500,-0.08200,0.00500,-0.00600,-0.01100,-0.01000,0.00400,-0.00400
-0.01240,-0.00600,-0.01100,0.00300,-0.07500,0.00300,-0.00400,-0.01600,-0.00900,0.00300,-0.01200
-0.01030,-0.00800,-0.00900,0.00500,-0.07900,0.00500,-0.00400,-0.00800,-0.01000,0.00800,-0.00300
-0.01090,-0.00800,-0.01000,0.00300,-0.07600,0.00400,-0.00100,-0.01100,-0.01100,0.00700,-0.00600
-0.01110,-0.00500,-0.00900,0.00500,-0.06900,0.00500,-0.00800,-0.01500,-0.01200,0.00500,-0.00800
-0.01190,-0.00600,-0.01000,0.00200,-0.08100,0.00300,-0.00600,-0.00800,-0.01200,0.00600,-0.00700
-0.01060,-0.00800,-0.01000,0.00900,-0.07800,0.00700,-0.00600,-0.00900,-0.01100,0.00700,-0.00700
-0.01080,-0.00800,-0.00800,0.00700,-0.07800,0.00100,-0.00300,-0.01200,-0.01000,0.00800,-0.00500
-0.01220,-0.00600,-0.01100,0.00500,-0.07500,0.00300,-0.01000,-0.01400,-0.01200,0.00600,-0.00800
-0.01170,-0.00600,-0.01000,0.00300,-0.08000,0.00300,-0.00300,-0.01000,-0.01100,0.00200,-0.00500
-0.01240,-0.00600,-0.01100,0.00400,-0.07700,0.00300,-0.00900,-0.01300,-0.01100,0.00500,-0.00900
-0.01150,-0.00500,-0.01100,0.00200,-0.08200,0.00600,-0.00100,-0.01300,-0.01100,0.00600,-0.00600
-0.01080,-0.00400,-0.00800,0.00400,-0.07700,0.00300,-0.00400,-0.00900,-0.00900,0.00300,-0.00700
-0.01110,-0.00500,-0.00900,0.00400,-0.07600,0.00600,-0.00700,-0.01100,-0.01000,0.00400,-0.00700
-0.01130,-0.00300,-0.00900,0.00800,-0.08500,0.00400,-0.00200,-0.01200,-0.01100,0.00400,-0.00700
-0.01100,-0.00800,-0.00800,0.00300,-0.07500,0.00400,-0.00600,-0.01100,-0.00900,0.00600,-0.00600
-0.01070,-0.00900,-0.00900,0.00500,-0.07500,0.00500,-0.00400,-0.01200,-0.01000,0.00700,-0.00500
-0.01080,-0.00500,-0.00700,0.00400,-0.07400,0.00500,-0.01000,-0.01200,-0.00900,0.00500,-0.00500
-0.01170,-0.00600,-0.01300,0.00500,-0.07400,0.00600,-0.01100,-0.01300,-0.01200,0.00400,-0.00300
-0.01150,-0.00400,-0.01100,0.00200,-0.07300,0.00500,-0.01000,-0.01300,-0.01000,0.00500,-0.00600
-0.01190,-0.00700,-0.01300,0.00900,-0.07700,0.00600,-0.01200,-0.01200,-0.00900,0.00400,-0.00800
-0.01150,-0.00500,-0.01200,0.00500,-0.07500,0.00200,-0.00400,-0.01400,-0.01100,0.00300,-0.00400
-0.01150,-0.00500,-0.01000,0.00500,-0.07800,0.00400,-0.00500,-0.01100,-0.01100,0.00400,-0.00800
-0.01130,-0.00500,-0.01400,0.00400,-0.07000,0.00500,-0.00600,-0.01500,-0.01100,0.00500,-0.00600
-0.01160,-0.00700,-0.01300,0.00300,-0.07600,0.00500,-0.00300,-0.01200,-0.01000,0.00300,-0.00600
-0.01150,-0.00600,-0.01000,0.00400,-0.08200,0.00200,-0.00100,-0.01300,-0.00800,0.00600,-0.00700
-0.01170,-0.00900,-0.00900,0.00700,-0.07800,0.00400,-0.00800,-0.01300,-0.00900,0.00500,-0.00700
-0.01090,-0.00700,-0.01100,0.00100,-0.07700,0.00700,-0.00500,-0.01100,-0.00700,0.00800,-0.00700
-0.01110,-0.00700,-0.00800,0.00200,-0.07900,0.00500,-0.00400,-0.00800,-0.00900,0.00500,-0.00800
-0.01160,-0.00800,-0.01200,0.00400,-0.07900,0.00300,-0.00400,-0.01000,-0.00900,0.00700,-0.00800
-0.01200,-0.00700,-0.00700,0.00300,-0.07400,0.00500,-0.01100,-0.01300,-0.01300,0.00600,-0.00900
-0.01130,-0.00500,-0.00900,0.00600,-0.07400,0.00300,-0.00700,-0.01100,-0.01300,0.00400,-0.00700
-0.01250,-0.00900,-0.01100,0.01000,-0.07600,0.00200,-0.00900,-0.01600,-0.00900,0.00200,-0.00900
-0.01190,-0.01000,-0.01000,0.00500,-0.08300,0.00400,-0.00200,-0.01000,-0.01000,0.00500,-0.00800
